"Segment_ID","Assessment","Record_ID","Stream_Lak","Stream_Nam","Lake_Name","Beach_Name","LLID_Strea","LLID_Str_1","LLID_Lake","EPA_Beach_","HUC_4th_Co","HUC_4th_Na","HUC_3rd_Na","Miles","RM1","RM2","SegmentMil","Pollutant","Pollutant_","Season","Season_ID","Assessme_1","Assessme_2","Action","Action_ID","Criteria","Criteria_I","AffectedUs","Listing_St","Status_ID","PreviousSt","PreviousAc","ListingYea","TMDLInfo","Comments","Summary","Shape_Leng","PlanName"
1733,26331,16882,"Bear Creek","Bear Creek",NA,NA,"1229691424326","1229691424326",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 26.3",0,26.3,26.3,"E. Coli",2,"FallWinterSpring",2,2010,"2010/10/29","Delisted - TMDL approved",8,"30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",1,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"2004 Data: 
[DEQ/ODA - Salem] LASAR 11051 River Mile 3.4: From 1/10/1996 to 11/19/2003, 7 out of 34 samples (21%) > 406 organisms; maximum 30-day log mean of 0
[ ] LASAR 12331 River Mile 22.5: From 1/13/1999 to 1/13/1999, 0 out of 1 samples (0%) > 406",137686.362912,"Inland Rogue"
1678,25692,3895,"Little Butte Creek","Little Butte Creek",NA,NA,"1228754424514","1228754424514",NA,NA,"17100307","Upper Rogue","Southern Oregon Coastal","0 to 16.7",0,16.7,16.7,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"Previous Data: 
USFS Data (Site T37S,R2E,S20) and  BLM Data (Site @ Eagle Pt): 7 day moving average of daily maximums of 74.2 - 82.3 with 95 - 101 days exceeding temperature standard (64) in 1994; DEQ Data also available.  MWC data 5 sites in 1995 and 1",88152.9902941,"Inland Rogue"
1658,25899,8022,"Lazy Creek","Lazy Creek",NA,NA,"1228479423146","1228479423146",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 4.5",0,4.5,4.5,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","2002","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
Rogue Valley Council of Governments. Site on Lazy Creek at Highland Road, RM 0.1. 6/8 grab samples were > 17.8 C.
DEQ site 407125 RM 0: 42 days with 7 day moving average > 17.8 C.",23216.9581776,"Inland Rogue"
1678,26327,16744,"Little Butte Creek","Little Butte Creek",NA,NA,"1228754424514","1228754424514",NA,NA,"17100307","Upper Rogue","Southern Oregon Coastal","0 to 16.7",0,16.7,16.7,"E. Coli",2,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",1,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"2004 Data: 
[DEQ/NRC] LASAR 25592 River Mile 6.4: From 7/25/2000 to 4/3/2002, 6 out of 14 samples (43%) > 406 organisms; maximum 30-day log mean of 0
[NRC] LASAR 26652 River Mile 16.6: From 7/13/2000 to 10/25/2000, 1 out of 6 samples (17%) > 406 organi",88152.9902941,"Inland Rogue"
1661,25708,3954,"Larson Creek","Larson Creek",NA,NA,"1228515423145","1228515423145",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 6.7",0,6.7,6.7,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
ODFW Data (Site near mouth): Monthly average maximums of 81, 80, 76, and 63 in July, August, September, and October 1992 respectively using minimum /maximum thermometer. LASAR 407133 RM 0.0: In 1999, 60 days with 7 DMA > 17.8 C.",35384.63733,"Inland Rogue"
1649,26325,8068,"Reese Creek","Reese Creek",NA,NA,"1228357425323","1228357425323",NA,NA,"17100307","Upper Rogue","Southern Oregon Coastal","0 to 3",0,3,3,"E. Coli",2,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",1,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: No status change","2004","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"2010 Data: 
LASAR 33426 River Mile 82.26 FROM 8/23/2006 To 8/23/2006 1 out of 1 (100%) samples outside MWCF regional criteria.",15609.8078223,"Inland Rogue"
1788,25713,3962,"Salt Creek","Salt Creek",NA,NA,"1230438426489","1230438426489",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 6.2",0,6.2,6.2,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"Previous Data: 
BLM Data (Site above Salt Creek Right Fork): 7 day moving average of daily maximums of 72.0 with 58 days exceeding temperature standard (64) in 1994.  MWC site @Hwy 140 1995, 71.0°F and 1996, 73.7°F.",32423.0902031,"Inland Rogue"
1746,23479,8002,"Sterling Creek","Sterling Creek",NA,NA,"1229990421724","1229990421724",NA,NA,"17100309","Applegate","Southern Oregon Coastal","0 to 2.5",0,2.5,2.5,"Temperature",12,"Summer",1,2004,"2005/05/09","No 2010 action",21,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 4A:  Water quality limited, TMDL approved","Previous Action:  Delisted - TMDL approved","Previous Assessment Year:  2004",NA,NA,"Previous Data:  TMDL Approved: 2/11/2004",13145.8493635,"Inland Rogue"
1761,25761,4433,"Ramsey Canyon","Ramsey Canyon",NA,NA,"1230127425864","1230127425864",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 3.1",0,3.1,3.1,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"Previous Data: 
BLM Data (Site near confluence with Evans Creek): 7 day moving average of daily maximums of 68.6/71.5/69.4°F for years 1995/1996/1997 all years exceeded temperature standard (64).",16028.1754733,"Inland Rogue"
1661,25737,4096,"Larson Creek","Larson Creek",NA,NA,"1228515423145","1228515423145",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 6.7",0,6.7,6.7,"Fecal Coliform",3,"Year Around",3,2010,"2010/10/29","Delisted - TMDL approved",8,"Fecal coliform log mean of 200 organisms per 100 ml; no more than 10% > 400 per 100 ml",29,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
RVCOG Data: Annual average fecal coliform data ranging between 439 - 707 exceeded fecal coliform standard (400) between 1988 - 1990 (RVCOG, 1990).",35384.63733,"Inland Rogue"
1723,23475,4003,"Yale Creek","Yale Creek",NA,NA,"1229558421485","1229558421485",NA,NA,"17100309","Applegate","Southern Oregon Coastal","0 to 1.3",0,1.3,1.3,"Temperature",12,"Summer",1,2004,"2005/05/09","No 2010 action",21,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 4A:  Water quality limited, TMDL approved","Previous Action:  Delisted - TMDL approved","Previous Assessment Year:  2004",NA,NA,"Previous Data:  TMDL Approved: 2/11/2004",6848.25340185,"Inland Rogue"
1637,25704,3944,"Coleman Creek","Coleman Creek",NA,NA,"1228220422858","1228220422858",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 6.9",0,6.9,6.9,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
1997 data shows exceedance of temperature criteria, 64.9°",36254.2517049,"Inland Rogue"
1637,25732,4089,"Coleman Creek","Coleman Creek",NA,NA,"1228220422858","1228220422858",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 6.9",0,6.9,6.9,"Fecal Coliform",3,"Year Around",3,2010,"2010/10/29","Delisted - TMDL approved",8,"Fecal coliform log mean of 200 organisms per 100 ml; no more than 10% > 400 per 100 ml",29,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
RVCOG Data: Annual average fecal coliform data ranging between 230 - 536 did not/did exceed fecal coliform standard (400) between 1988 - 1990 (RVCOG, 1990).",36254.2517049,"Inland Rogue"
1678,26326,16743,"Little Butte Creek","Little Butte Creek",NA,NA,"1228754424514","1228754424514",NA,NA,"17100307","Upper Rogue","Southern Oregon Coastal","0 to 16.7",0,16.7,16.7,"E. Coli",2,"FallWinterSpring",2,2010,"2010/10/29","Delisted - TMDL approved",8,"30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",1,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"2004 Data: 
[DEQ/NRC] LASAR 25592 River Mile 6.4: From 7/25/2000 to 4/3/2002, 1 out of 10 samples (10%) > 406 organisms; maximum 30-day log mean of 0
[NRC] LASAR 26652 River Mile 16.6: From 7/13/2000 to 10/25/2000, 0 out of 2 samples (0%) > 406 organis",88152.9902941,"Inland Rogue"
1715,25707,3953,"Jackson Creek","Jackson Creek",NA,NA,"1229416424128","1229416424128",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 12.6",0,12.6,12.6,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
ODFW Data (3 Sites: Lower; Middle; Upper): Monthly average maximums of 68/70/69/61; 70//7069/62; 73/73/70/65 in July/August/September/October 1992 respectively using minimum/maximum thermometer. LASAR 407124 RM 0.0: In 1999, 71 days with",66441.6095711,"Inland Rogue"
1795,25712,3960,"Rock Creek","Rock Creek",NA,NA,"1230520426523","1230520426523",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 6.5",0,6.5,6.5,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"Previous Data: 
BLM Data (Site above Cold Creek): 7 day moving average of daily maximums of 71.9 with 36 days exceeding temperature standard (64) in 1994.  ODFW 1995, 66.0°F.",33879.2773779,"Inland Rogue"
9620,26096,13048,"East Fork Evans Creek","East Fork Evans Creek",NA,NA,"1230144425934","1230144425934",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 17.7",0,17.7,17.7,"Temperature",12,"Year Around (Non-spawning)",71,2010,"2010/10/29","Delisted - TMDL approved",8,"Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum",34,"Salmon and trout rearing and migration","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"2004 Data: 
[BLM - Medford] LASAR 31237 River Mile 13: From 6/10/2000 to 10/13/2000, 0 days with 7-day-average maximum > 18 degrees Celsius.
[BLM - Medford] LASAR 31238 River Mile 2.6: From 6/12/1998 to 10/12/2000, 271 days with 7-day-average maximum >",92352.8313881,"Inland Rogue"
9380,26321,16568,"Nichols Branch","Nichols Branch",NA,NA,"1227800424830","1227800424830",NA,NA,"17100307","Upper Rogue","Southern Oregon Coastal","0 to 2.7",0,2.7,2.7,"E. Coli",2,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",1,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"2004 Data: 
[DEQ/NRC] LASAR 25591 River Mile 2.7: From 7/17/1999 to 4/3/2002, 15 out of 15 samples (100%) > 406 organisms; maximum 30-day log mean of 0",2708.41382529,"Inland Rogue"
9380,26320,16567,"Nichols Branch","Nichols Branch",NA,NA,"1227800424830","1227800424830",NA,NA,"17100307","Upper Rogue","Southern Oregon Coastal","0 to 2.7",0,2.7,2.7,"E. Coli",2,"FallWinterSpring",2,2010,"2010/10/29","Delisted - TMDL approved",8,"30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",1,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","2004","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"2004 Data: 
[DEQ/NRC] LASAR 25591 River Mile 2.7: From 7/17/1999 to 4/3/2002, 4 out of 12 samples (33%) > 406 organisms; maximum 30-day log mean of 0",2708.41382529,"Inland Rogue"
1658,24513,8025,"Lazy Creek","Lazy Creek",NA,NA,"1228479423146","1228479423146",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 4.5",0,4.5,4.5,"pH",10,"FallWinterSpring",2,2004,"2005/07/13","No 2010 action",21,"pH 6.5 to 8.5",16,"Water contact recreation; Salmonid fish spawning; Resident fish and aquatic life; Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 4A:  Water quality limited, TMDL approved","Previous Action:  Delisted - TMDL approved","Previous Assessment Year:  2004",NA,"Duplicate Record_ID (8025) & Segment_ID (1658) (see Assessment ID = 28229).","Previous Data:  TMDL Approved:  3/16/1992",23216.9581776,"Inland Rogue"
1733,25700,3940,"Bear Creek","Bear Creek",NA,NA,"1229691424326","1229691424326",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 26.3",0,26.3,26.3,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
ODFW Data (6 Sites): Monthly average maximums ranged from 62-77, 65-78, 70-76, and 65-73 in July, Aug, Sept, October 1992 respectively using min/max thermometer; DEQ Data (402728, RM .9): 64% (28 of 44) Summer values exceeded standard (6",137686.362912,"Inland Rogue"
1715,25898,8016,"Jackson Creek","Jackson Creek",NA,NA,"1229416424128","1229416424128",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 12.6",0,12.6,12.6,"Temperature",12,"October 1 - May 31",8,2010,"2010/10/29","Delisted - TMDL approved",8,"Spawning: 12.8 C",19,"Salmonid fish spawning","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","2002","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
Rogue Valley Council of Governments site on Jackson Creek at Blackwell Rd., RM 0.6: 7/19 grab samples > 12.8 C. Rogue Valley Council of Governments site on Jackson Creek at scenic Avenue, RM 1.7, 4/16 grab samples > 12.8 C. DEQ site 4071",66441.6095711,"Inland Rogue"
1704,25735,4093,"Griffin Creek","Griffin Creek",NA,NA,"1229250423955","1229250423955",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 14.4",0,14.4,14.4,"Fecal Coliform",3,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Fecal coliform log mean of 200 organisms per 100 ml; no more than 10% > 400 per 100 ml",29,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
4 Sites: 75% (3 of 4), 75% (3 of 4), 100% (5 of 5), and 83% (5 of 6) exceeded fecal coliform standard (400) with a maximum of 5200 in 1981 - 1982 (Jackson Co, 1882).",75902.2920841,"Inland Rogue"
1787,25699,3939,"Battle Creek","Battle Creek",NA,NA,"1230437426194","1230437426194",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 3.9",0,3.9,3.9,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"Previous Data: 
BLM Data (Site T34S,R3W,S15): 7 day moving average of daily maximums of 67.6 and 63.8 did/did not exceed temperature standard (64) in 1994 and 1995 respectively.  1996 data 65.3°.  Two out of three year above criteria.",20250.0181727,"Inland Rogue"
1667,25733,4090,"Crooked Creek","Crooked Creek",NA,NA,"1228630423132","1228630423132",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 4.3",0,4.3,4.3,"Fecal Coliform",3,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Fecal coliform log mean of 200 organisms per 100 ml; no more than 10% > 400 per 100 ml",29,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
9 Sites: 64% (9 of 14), 100% (6 of 6), 67% (6 of 9), 100% (8 of 8), 100% (10 of 10), 90% (9 of 10), 63% (10 of 16), 85% (11 of 13), and 91% (10 of 11) exceeded fecal coliform standard (400) with a maximum of 15300 in 1981 - 1982 (Jackson",22457.4511984,"Inland Rogue"
1605,25742,4326,"Wagner Creek","Wagner Creek",NA,NA,"1227791422477","1227791422477",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","6 to 7.4",6,7.4,1.4,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
BLM Data (Site above Horn Gulch): 7 day moving average of daily maximums of 66.3 and 59.8 did/did not exceed temperature standard (64) in 1994 and 1995 respectively.  1996, 64.3°F and 1997, 67.4°F .  Three out of four years exceeded te",7554.59967456,"Inland Rogue"
1604,25911,3967,"Wagner Creek","Wagner Creek",NA,NA,"1227791422477","1227791422477",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 6",0,6,6,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Status modification - Added to 303(d) list","2002","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
LASAR 26562 RM 2.6: In 1999 20 days with 7 DMA > 17.8 C. In 2000  23 days with 7 DMA > 17.8 C. LASAR 407130 RM 0: 1999 60 days with 7 DMA > 17.8 C.",31520.9419997,"Inland Rogue"
1790,23471,3971,"Little Applegate River","Little Applegate River",NA,NA,"1230453421985","1230453421985",NA,NA,"17100309","Applegate","Southern Oregon Coastal","0 to 20.9",0,20.9,20.9,"Temperature",12,"Summer",1,2004,"2005/05/09","No 2010 action",21,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 4A:  Water quality limited, TMDL approved","Previous Action:  Delisted - TMDL approved","Previous Assessment Year:  2004",NA,NA,"Previous Data:  TMDL Approved: 2/11/2004",109550.693425,"Inland Rogue"
1763,25706,3949,"West Fork Evans Creek","West Fork Evans Creek",NA,NA,"1230144425933","1230144425933",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 17.1",0,17.1,17.1,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 12/29/2008
Rogue River Basin TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Rogue River Basin TMDL</a>",NA,"Previous Data: 
ODFW Data (Site above Rock Cr) and BLM Data (Site near mouth): 7 day moving average of daily maximums of 72.4 and 75.5 with 59 and 76 days exceeding temperature standard (64) in 1994 respectively. 1995 ODFW data, 71.0°F, 1996 ODFW data,",89441.2494317,"Inland Rogue"
1658,25738,4097,"Lazy Creek","Lazy Creek",NA,NA,"1228479423146","1228479423146",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 4.5",0,4.5,4.5,"Fecal Coliform",3,"Year Around",3,2010,"2010/10/29","Delisted - TMDL approved",8,"Fecal coliform log mean of 200 organisms per 100 ml; no more than 10% > 400 per 100 ml",29,"Water contact recreation","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","1998","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
RVCOG Data: Annual average fecal coliform data ranging between 803 - 1235 exceeded fecal coliform standard (400) between 1988 - 1990 (RVCOG, 1990).",23216.9581776,"Inland Rogue"
1624,25901,8031,"Payne Creek","Payne Creek",NA,NA,"1228096422801","1228096422801",NA,NA,"17100308","Middle Rogue","Southern Oregon Coastal","0 to 2.1",0,2.1,2.1,"Temperature",12,"Summer",1,2010,"2010/10/29","Delisted - TMDL approved",8,"Rearing: 17.8 C",17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status: 303(d)","Previous Action: Added to database","2002","TMDL Approved: 10/02/2007
Bear Creek TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/rogue.htm"">Bear Creek TMDL</a>",NA,"Previous Data: 
DEQ site 407129, RM 0: 42 days with 7 day moving average > 17.8 C. Rogue Valley Council of Governments site Payne Creek at Pear Tree Truck Stop, Phoenix: 10/15 samples > 17.8 C.",11116.502998,"Inland Rogue"
1899,23474,4001,"Williams Creek","Williams Creek",NA,NA,"1232401422976","1232401422976",NA,NA,"17100309","Applegate","Southern Oregon Coastal","0 to 7.1",0,7.1,7.1,"Temperature",12,"Summer",1,2004,"2005/05/09","No 2010 action",21,"Rearing: 17.8 C",17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A:  Water quality limited, TMDL approved",14,"Previous Status:  Cat 4A:  Water quality limited, TMDL approved","Previous Action:  Delisted - TMDL approved","Previous Assessment Year:  2004",NA,NA,"Previous Data:  TMDL Approved: 2/11/2004",37622.106382,"Inland Rogue"
